Unnamed: 0,Coluna_0,Coluna_1,Coluna_2,Coluna_3,Coluna_4,Coluna_5,Coluna_7,Coluna_8,Coluna_11,Coluna_12
14292,2017,1,10,19,59,57,-20.13787,-43.96877,0,-3
14719,2017,1,10,20,14,22,-19.81336,-43.73238,0,-3
14733,2017,1,10,20,14,41,-19.79001,-43.69991,0,3
14814,2017,1,10,20,16,48,-19.61161,-43.61022,0,-3
14845,2017,1,10,20,17,37,-20.07127,-44.52502,0,-3
14866,2017,1,10,20,18,34,-19.8477,-43.63179,0,3
15014,2017,1,10,20,22,28,-19.75348,-43.71503,0,-3
15131,2017,1,10,20,24,5,-19.92229,-43.66257,0,-3
15133,2017,1,10,20,24,5,-19.92818,-43.67051,0,-3
15238,2017,1,10,20,27,53,-19.87128,-43.56142,0,3
15675,2017,1,10,20,37,3,-19.79894,-43.57272,0,-3
15831,2017,1,10,20,40,36,-20.07053,-44.12682,0,-3
16261,2017,1,10,20,47,32,-19.76857,-43.65902,0,-3
16286,2017,1,10,20,47,52,-19.99001,-44.18892,0,-3
16972,2017,1,10,20,0,36,-20.02834,-44.38754,0,-3
16983,2017,1,10,20,0,56,-20.35234,-43.98898,0,3
17022,2017,1,10,20,1,42,-20.01115,-43.60405,0,-3
17037,2017,1,10,20,1,55,-19.88388,-43.5705,0,-3
17038,2017,1,10,20,1,56,-19.87827,-44.49398,0,3
17063,2017,1,10,20,2,24,-19.91411,-43.7627,0,-3
17065,2017,1,10,20,2,24,-19.83349,-43.65656,0,3
17159,2017,1,10,20,4,1,-19.88064,-43.69825,0,3
17170,2017,1,10,20,5,10,-20.36215,-44.04387,0,-3
17218,2017,1,10,20,5,4,-19.50388,-43.80275,0,3
17290,2017,1,10,20,7,49,-19.81528,-43.92796,0,3
17333,2017,1,10,20,8,56,-20.34488,-43.99,0,3
17347,2017,1,10,20,9,11,-20.16632,-44.64342,0,-3
17381,2017,1,10,20,9,55,-19.86991,-43.59039,0,-3
17636,2017,1,10,21,14,10,-19.96809,-44.40302,0,3
18301,2017,1,10,21,23,3,-20.0116,-44.11707,0,3
20480,2017,1,10,21,4,7,-19.67862,-43.56543,0,3
20872,2017,1,10,22,14,27,-20.21859,-43.85215,0,-3
21043,2017,1,10,22,26,8,-20.21478,-44.01271,0,-3
7492,2017,2,23,17,34,46,-20.35177,-44.04243,0,-3
617,2017,12,27,14,26,4,-20.35053,-43.65045,0,-3
886,2017,12,27,14,41,11,-20.35345,-43.86582,0,3
895,2017,12,27,14,41,26,-20.31294,-43.80491,0,3
939,2017,12,27,14,43,18,-20.3337,-43.89969,0,3
978,2017,12,27,14,44,53,-20.32833,-43.85116,0,3
1031,2017,12,27,14,46,38,-20.30595,-43.84974,0,-3
1049,2017,12,27,14,47,16,-20.35215,-43.98238,0,3
1061,2017,12,27,14,47,45,-20.33531,-43.88657,0,3
1178,2017,12,27,14,51,2,-20.38625,-43.79207,0,3
1223,2017,12,27,14,54,12,-20.33678,-43.76676,0,3
1265,2017,12,27,14,56,11,-20.35343,-43.94701,0,3
1271,2017,12,27,14,56,28,-20.30064,-44.04386,0,-3
1273,2017,12,27,14,56,28,-20.37034,-43.99038,0,-3
1285,2017,12,27,14,56,47,-20.2833,-43.87181,0,-3
1287,2017,12,27,14,56,55,-20.38476,-43.99959,0,3
1295,2017,12,27,14,57,10,-20.30781,-43.85402,0,-3
1329,2017,12,27,14,58,12,-20.27824,-43.8529,0,-3
1332,2017,12,27,14,58,19,-20.34954,-43.9784,0,3
1337,2017,12,27,14,58,31,-20.35492,-43.84926,0,3
1341,2017,12,27,14,58,41,-20.32451,-43.96617,0,-3
1357,2017,12,27,14,59,33,-20.31231,-43.91836,0,3
1359,2017,12,27,14,59,37,-20.36226,-43.87724,0,3
1370,2017,12,27,14,59,49,-20.36452,-44.08781,0,3
1443,2017,12,27,15,10,11,-20.21138,-43.97231,0,3
1503,2017,12,27,15,11,48,-20.25628,-43.93367,0,3
1603,2017,12,27,15,14,43,-20.29015,-43.79222,0,3
2928,2017,12,27,15,56,0,-20.31469,-43.7002,0,3
2966,2017,12,27,15,57,44,-20.36569,-43.72974,0,3
3050,2017,12,27,15,59,19,-20.31754,-43.63671,0,3
3115,2017,12,27,15,0,25,-20.34796,-43.89481,0,-3
3116,2017,12,27,15,0,25,-19.7789,-44.59412,0,-3
3142,2017,12,27,15,0,6,-20.33094,-43.84942,0,3
3147,2017,12,27,15,1,13,-20.32392,-43.97577,0,3
3169,2017,12,27,15,1,39,-20.291,-44.015,0,3
3173,2017,12,27,15,1,45,-20.3632,-44.04509,0,3
3202,2017,12,27,15,2,47,-20.29893,-43.85351,0,3
3218,2017,12,27,15,3,18,-20.24297,-43.95667,0,3
3262,2017,12,27,15,4,34,-20.29849,-43.97575,0,3
3270,2017,12,27,15,4,47,-20.27927,-43.77728,0,-3
3289,2017,12,27,15,5,25,-20.32487,-43.91019,0,-3
3291,2017,12,27,15,5,27,-20.30752,-43.98557,0,3
3334,2017,12,27,15,6,27,-20.25975,-43.97816,0,3
3345,2017,12,27,15,6,42,-20.28312,-43.92857,0,3
3376,2017,12,27,15,7,52,-20.32749,-43.94928,0,3
3396,2017,12,27,15,8,21,-20.25327,-43.94586,0,3
3442,2017,12,27,15,9,36,-20.27475,-43.8632,0,3
4371,2017,12,27,16,20,49,-20.19124,-43.75402,0,-3
4500,2017,12,27,16,21,7,-20.30265,-43.615,0,3
4754,2017,12,27,16,24,18,-20.375,-43.6446,0,3
4932,2017,12,27,16,26,11,-20.26645,-43.5941,0,3
5005,2017,12,27,16,26,40,-20.31296,-43.61476,0,-3
5448,2017,12,27,16,30,0,-19.89443,-43.67377,0,-3
5467,2017,12,27,16,31,18,-20.2868,-43.68204,0,3
5495,2017,12,27,16,31,34,-20.29786,-43.6054,0,3
5598,2017,12,27,16,32,32,-20.28412,-43.58611,0,3
6521,2017,12,27,16,42,24,-20.26533,-43.56039,0,3
6617,2017,12,27,16,43,29,-20.36492,-43.90096,0,3
6746,2017,12,27,16,44,49,-20.30789,-43.60479,0,-3
7028,2017,12,27,16,47,0,-20.26348,-43.56928,0,3
8088,2017,12,27,16,1,53,-20.30805,-43.68938,0,-3
8271,2017,12,27,16,4,59,-20.34375,-43.81753,0,3
8319,2017,12,27,16,5,37,-20.3247,-43.61012,0,3
8648,2017,12,27,16,9,8,-20.37538,-43.57942,0,3
9257,2017,12,27,17,16,15,-20.26436,-44.32244,0,-3
9357,2017,12,27,17,17,24,-20.31434,-44.45696,0,3
9419,2017,12,27,17,17,56,-20.30396,-44.47424,0,3
9479,2017,12,27,17,18,31,-20.27706,-44.3655,0,3
9906,2017,12,27,17,22,6,-20.23796,-44.2977,0,3
10237,2017,12,27,17,26,6,-20.2382,-44.27513,0,-3
10515,2017,12,27,17,30,32,-20.27041,-44.27517,0,3
10945,2017,12,27,17,35,50,-20.34142,-44.40207,0,-3
10960,2017,12,27,17,35,0,-20.2727,-44.32354,0,-3
11135,2017,12,27,17,37,51,-20.36588,-44.23638,0,-3
11165,2017,12,27,17,38,11,-20.37921,-44.22049,0,3
11194,2017,12,27,17,38,28,-20.3876,-44.25031,0,-3
11412,2017,12,27,17,40,52,-20.2506,-44.30787,0,-3
11413,2017,12,27,17,40,52,-20.33787,-44.216,0,3
11460,2017,12,27,17,41,28,-20.26272,-44.34942,0,3
11822,2017,12,27,17,45,10,-20.07787,-44.5672,0,-3
11878,2017,12,27,17,45,38,-20.36792,-44.44126,0,-3
11974,2017,12,27,17,46,44,-20.29038,-44.29156,0,-3
11976,2017,12,27,17,46,44,-20.15966,-44.46604,0,-3
12385,2017,12,27,17,51,18,-20.20343,-44.39044,0,3
12917,2017,12,27,17,59,59,-20.20861,-44.35315,0,3
13461,2017,12,27,17,5,57,-20.3433,-44.41393,0,-3
13888,2017,12,27,18,10,11,-20.05699,-44.42753,0,-3
13890,2017,12,27,18,10,12,-20.38386,-44.45431,0,-3
13923,2017,12,27,18,10,26,-20.21621,-44.38706,0,-3
13925,2017,12,27,18,10,27,-20.13279,-44.50583,0,-3
14006,2017,12,27,18,11,49,-20.19994,-44.44241,0,3
14013,2017,12,27,18,11,54,-20.21149,-44.59178,0,3
14047,2017,12,27,18,12,16,-20.3569,-44.38648,0,3
14069,2017,12,27,18,12,26,-20.28176,-44.57462,0,-3
14074,2017,12,27,18,12,32,-20.17839,-44.33416,0,3
14123,2017,12,27,18,13,11,-20.16287,-44.38538,0,3
14134,2017,12,27,18,13,17,-20.26118,-44.5471,0,-3
14142,2017,12,27,18,13,23,-20.06867,-44.39384,0,3
14171,2017,12,27,18,13,43,-20.30019,-44.14014,0,3
14204,2017,12,27,18,13,57,-20.16511,-44.35859,0,-3
14226,2017,12,27,18,14,22,-20.35564,-44.33548,0,3
14231,2017,12,27,18,14,24,-20.30205,-44.54277,0,-3
14233,2017,12,27,18,14,26,-20.26822,-44.33574,0,-3
14284,2017,12,27,18,14,8,-20.11653,-44.38118,0,3
14287,2017,12,27,18,15,10,-20.14388,-44.3806,0,3
14291,2017,12,27,18,15,13,-20.16307,-44.41552,0,3
14304,2017,12,27,18,15,31,-20.1231,-44.39625,0,3
14306,2017,12,27,18,15,32,-20.1786,-44.33978,0,-3
14358,2017,12,27,18,16,15,-20.23777,-44.54881,0,3
14398,2017,12,27,18,16,51,-20.13794,-44.42253,0,3
14403,2017,12,27,18,16,53,-20.22521,-44.3716,0,-3
14406,2017,12,27,18,16,56,-20.13933,-44.44159,0,3
14416,2017,12,27,18,16,3,-20.2842,-44.19429,0,-3
14444,2017,12,27,18,17,16,-20.3242,-44.42664,0,-3
14460,2017,12,27,18,17,28,-20.21628,-44.46588,0,3
14475,2017,12,27,18,17,37,-20.10518,-44.45178,0,3
14490,2017,12,27,18,17,50,-20.07181,-44.40248,0,-3
14492,2017,12,27,18,17,50,-20.13772,-44.3666,0,-3
14496,2017,12,27,18,17,52,-20.15417,-44.3853,0,3
14513,2017,12,27,18,17,9,-20.20697,-44.36344,0,3
14540,2017,12,27,18,18,27,-20.11487,-44.34877,0,-3
14559,2017,12,27,18,18,39,-20.15759,-44.39262,0,3
14607,2017,12,27,18,19,19,-20.19283,-44.36299,0,-3
14637,2017,12,27,18,19,35,-20.26162,-44.35629,0,-3
14642,2017,12,27,18,19,37,-20.22365,-44.44143,0,3
14661,2017,12,27,18,19,50,-20.14233,-44.48806,0,3
14678,2017,12,27,18,19,58,-20.1123,-44.39371,0,-3
14681,2017,12,27,18,19,58,-20.11521,-44.33889,0,-3
14690,2017,12,27,18,19,3,-20.24775,-44.41177,0,-3
14705,2017,12,27,18,20,21,-20.26064,-44.33242,0,-3
14714,2017,12,27,18,20,26,-20.24205,-44.44289,0,3
14790,2017,12,27,18,21,24,-20.11975,-44.35565,0,-3
14820,2017,12,27,18,21,39,-20.17193,-44.3448,0,-3
14822,2017,12,27,18,21,39,-20.13329,-44.38316,0,-3
14823,2017,12,27,18,21,40,-20.18874,-44.3741,0,3
14832,2017,12,27,18,21,44,-20.20762,-44.51962,0,3
14851,2017,12,27,18,21,54,-20.36679,-44.58784,0,-3
14857,2017,12,27,18,21,59,-20.11019,-44.49908,0,3
14858,2017,12,27,18,21,59,-20.17209,-44.4227,0,-3
14863,2017,12,27,18,21,3,-20.09718,-44.41659,0,3
14890,2017,12,27,18,22,13,-20.18071,-44.38516,0,-3
14921,2017,12,27,18,22,30,-20.20112,-44.38521,0,3
14923,2017,12,27,18,22,30,-20.1888,-44.50719,0,-3
14924,2017,12,27,18,22,30,-20.27542,-44.38197,0,-3
14952,2017,12,27,18,22,50,-20.26003,-44.53157,0,3
14983,2017,12,27,18,23,11,-20.1528,-44.43003,0,3
14989,2017,12,27,18,23,12,-20.17392,-44.36828,0,-3
15014,2017,12,27,18,23,31,-20.12856,-44.38914,0,-3
15017,2017,12,27,18,23,33,-20.15006,-44.44656,0,3
15023,2017,12,27,18,23,35,-20.37571,-44.26623,0,-3
15034,2017,12,27,18,23,38,-20.22792,-44.4304,0,3
15049,2017,12,27,18,23,50,-20.15088,-44.37474,0,-3
15065,2017,12,27,18,23,3,-20.15519,-44.35508,0,-3
15066,2017,12,27,18,23,3,-20.02592,-44.52468,0,-3
15067,2017,12,27,18,23,3,-20.16343,-44.39128,0,-3
15070,2017,12,27,18,23,5,-20.24114,-44.43926,0,3
15114,2017,12,27,18,24,40,-20.20147,-44.38166,0,-3
15126,2017,12,27,18,24,52,-20.24904,-44.20155,0,-3
15128,2017,12,27,18,24,54,-20.1758,-44.3974,0,3
15166,2017,12,27,18,25,14,-20.15675,-44.35049,0,3
15205,2017,12,27,18,25,41,-20.3127,-44.27974,0,3
15224,2017,12,27,18,25,55,-20.20784,-44.31504,0,-3
15242,2017,12,27,18,25,2,-20.27804,-44.36777,0,3
15249,2017,12,27,18,25,9,-20.19025,-44.36451,0,3
15258,2017,12,27,18,26,15,-20.29817,-44.43925,0,3
15269,2017,12,27,18,26,27,-20.05304,-44.44854,0,3
15288,2017,12,27,18,26,38,-20.13153,-44.30544,0,3
15293,2017,12,27,18,26,38,-20.14468,-44.38998,0,3
15307,2017,12,27,18,26,43,-20.22631,-44.43564,0,3
15333,2017,12,27,18,26,6,-20.08832,-44.47141,0,3
15343,2017,12,27,18,26,9,-20.3417,-44.3019,0,3
15345,2017,12,27,18,26,9,-20.1187,-44.5358,0,3
15349,2017,12,27,18,27,16,-20.18285,-44.40105,0,3
15369,2017,12,27,18,27,31,-20.24841,-44.18075,0,3
15377,2017,12,27,18,27,35,-20.27452,-44.37451,0,-3
15400,2017,12,27,18,27,51,-20.17879,-44.3691,0,-3
15410,2017,12,27,18,27,58,-20.35777,-44.41529,0,3
15445,2017,12,27,18,28,16,-20.17216,-44.26653,0,3
15469,2017,12,27,18,28,29,-20.21499,-44.1264,0,-3
15471,2017,12,27,18,28,33,-20.18066,-44.39437,0,3
15482,2017,12,27,18,28,38,-20.14536,-44.52903,0,-3
15489,2017,12,27,18,28,43,-20.36215,-44.37289,0,3
15506,2017,12,27,18,28,58,-20.23274,-44.29103,0,-3
15515,2017,12,27,18,28,3,-20.18125,-44.3169,0,-3
15566,2017,12,27,18,29,40,-20.07917,-44.337,0,3
15575,2017,12,27,18,29,47,-20.18989,-44.48647,0,3
15589,2017,12,27,18,29,55,-20.14976,-44.34554,0,3
15592,2017,12,27,18,29,55,-20.14349,-44.37526,0,3
15599,2017,12,27,18,29,2,-20.19212,-44.25323,0,-3
15654,2017,12,27,18,30,37,-20.30454,-44.65913,0,3
15656,2017,12,27,18,30,43,-20.22478,-44.25803,0,-3
15669,2017,12,27,18,30,50,-20.21596,-44.52628,0,3
15684,2017,12,27,18,30,57,-20.14973,-44.34373,0,3
15688,2017,12,27,18,30,59,-20.14019,-44.36923,0,3
15723,2017,12,27,18,31,26,-20.09558,-44.3549,0,3
15735,2017,12,27,18,31,31,-20.21651,-44.41782,0,-3
15736,2017,12,27,18,31,31,-20.15956,-44.35454,0,3
15759,2017,12,27,18,31,52,-20.15198,-44.42173,0,-3
15768,2017,12,27,18,31,59,-20.13369,-44.25178,0,3
15771,2017,12,27,18,31,59,-20.36286,-44.42538,0,-3
15822,2017,12,27,18,32,40,-20.11653,-44.46867,0,3
15832,2017,12,27,18,32,46,-20.34741,-44.39843,0,-3
15874,2017,12,27,18,33,16,-20.19277,-44.47668,0,3
15892,2017,12,27,18,33,21,-20.10919,-44.33233,0,3
15915,2017,12,27,18,33,43,-20.30374,-44.22392,0,3
15929,2017,12,27,18,33,50,-20.16558,-44.38469,0,3
15953,2017,12,27,18,34,10,-20.27357,-44.58521,0,3
15962,2017,12,27,18,34,20,-20.36448,-44.51848,0,3
15973,2017,12,27,18,34,33,-20.16528,-44.4856,0,3
15984,2017,12,27,18,34,39,-20.17439,-44.34083,0,3
16076,2017,12,27,18,35,34,-20.20248,-44.49025,0,-3
16095,2017,12,27,18,35,52,-20.3271,-44.4616,0,-3
16119,2017,12,27,18,36,18,-20.15185,-44.47282,0,3
16134,2017,12,27,18,36,35,-20.24339,-44.22698,0,-3
16156,2017,12,27,18,36,46,-20.0897,-44.39675,0,3
16165,2017,12,27,18,36,50,-20.27733,-44.59054,0,3
16167,2017,12,27,18,36,51,-20.28859,-44.27548,0,3
16178,2017,12,27,18,36,58,-20.17513,-44.61174,0,3
16211,2017,12,27,18,37,21,-20.26407,-44.24895,0,-3
16229,2017,12,27,18,37,40,-20.10379,-44.34874,0,3
16231,2017,12,27,18,37,41,-20.19073,-44.2981,0,3
16235,2017,12,27,18,37,45,-20.25299,-44.32187,0,3
16253,2017,12,27,18,38,11,-20.09676,-44.47196,0,3
16255,2017,12,27,18,38,14,-20.15894,-44.4399,0,3
16259,2017,12,27,18,38,17,-20.16542,-44.42821,0,3
16276,2017,12,27,18,38,25,-20.10008,-44.48222,0,3
16322,2017,12,27,18,39,20,-20.17526,-44.42493,0,3
16342,2017,12,27,18,39,36,-20.20821,-44.38554,0,3
16355,2017,12,27,18,39,47,-20.23685,-44.23384,0,-3
16372,2017,12,27,18,40,11,-20.17628,-44.53879,0,3
16373,2017,12,27,18,40,14,-20.19509,-44.13687,0,3
16403,2017,12,27,18,40,32,-20.13997,-44.33283,0,3
16407,2017,12,27,18,40,34,-20.13359,-44.41465,0,3
16418,2017,12,27,18,40,41,-20.16815,-44.56613,0,3
16425,2017,12,27,18,40,52,-20.23787,-44.37914,0,-3
16431,2017,12,27,18,40,57,-20.28314,-44.15073,0,-3
16499,2017,12,27,18,41,48,-20.36249,-44.42526,0,3
16505,2017,12,27,18,41,50,-20.07642,-44.40009,0,3
16519,2017,12,27,18,41,1,-20.23117,-44.50738,0,3
16524,2017,12,27,18,41,6,-20.23748,-44.23015,0,3
16527,2017,12,27,18,41,6,-20.17607,-44.24738,0,3
16563,2017,12,27,18,42,45,-20.24894,-44.21213,0,3
16571,2017,12,27,18,42,50,-20.30464,-44.24521,0,3
16576,2017,12,27,18,42,54,-20.34304,-44.28513,0,-3
16580,2017,12,27,18,42,55,-20.14598,-44.23488,0,-3
16629,2017,12,27,18,43,42,-20.24768,-44.16548,0,3
16749,2017,12,27,18,45,25,-20.16322,-44.26662,0,-3
16768,2017,12,27,18,45,39,-20.22261,-44.08979,0,-3
16780,2017,12,27,18,45,50,-20.22515,-44.55259,0,3
16803,2017,12,27,18,45,7,-20.2299,-44.19481,0,3
16852,2017,12,27,18,46,44,-20.13476,-44.34098,0,3
16855,2017,12,27,18,46,47,-20.01521,-44.36959,0,-3
16858,2017,12,27,18,46,49,-20.3182,-44.18109,0,-3
16922,2017,12,27,18,47,33,-20.2856,-44.39574,0,3
17014,2017,12,27,18,48,4,-20.1946,-44.13874,0,3
17027,2017,12,27,18,49,18,-19.87871,-44.57215,0,-3
17047,2017,12,27,18,49,42,-20.23279,-44.19313,0,3
17084,2017,12,27,18,50,22,-20.19846,-44.18518,0,-3
17090,2017,12,27,18,50,23,-20.25617,-44.48283,0,3
17139,2017,12,27,18,51,16,-20.256,-44.15014,0,3
17154,2017,12,27,18,51,23,-20.32994,-44.26771,0,-3
17197,2017,12,27,18,51,2,-20.20337,-44.37242,0,3
17210,2017,12,27,18,51,9,-20.1521,-44.6133,0,-3
17216,2017,12,27,18,52,14,-19.71635,-44.59816,0,3
17294,2017,12,27,18,53,21,-19.70539,-44.64435,0,-3
17403,2017,12,27,18,55,10,-19.63738,-44.60629,0,-3
17405,2017,12,27,18,55,11,-20.15488,-44.26476,0,3
17428,2017,12,27,18,55,27,-20.15603,-44.2813,0,3
17446,2017,12,27,18,55,43,-20.11238,-44.19481,0,3
17566,2017,12,27,18,57,20,-19.68343,-44.66996,0,-3
17584,2017,12,27,18,57,41,-20.10771,-44.28922,0,3
17631,2017,12,27,18,58,13,-20.16327,-44.18335,0,-3
17653,2017,12,27,18,58,45,-20.22765,-44.18379,0,3
17658,2017,12,27,18,58,47,-19.93793,-44.57693,0,-3
17746,2017,12,27,18,0,20,-20.1262,-44.40765,0,-3
17781,2017,12,27,18,0,39,-20.18924,-44.33492,0,-3
18019,2017,12,27,18,2,46,-20.27621,-44.45066,0,3
18108,2017,12,27,18,3,59,-20.13435,-44.38578,0,-3
18122,2017,12,27,18,4,19,-20.1808,-44.31843,0,-3
18124,2017,12,27,18,4,20,-20.11611,-44.40023,0,-3
18173,2017,12,27,18,4,51,-20.37268,-44.2041,0,3
18174,2017,12,27,18,4,52,-20.18466,-44.31532,0,3
18219,2017,12,27,18,5,17,-20.28278,-44.52519,0,3
18325,2017,12,27,18,6,24,-20.14009,-44.20768,0,3
18354,2017,12,27,18,6,47,-20.24886,-44.48555,0,-3
18402,2017,12,27,18,7,34,-20.04452,-44.48734,0,3
18495,2017,12,27,18,8,51,-20.25942,-44.34069,0,3
18541,2017,12,27,18,9,41,-20.2149,-44.38837,0,-3
18542,2017,12,27,18,9,42,-20.17125,-44.46982,0,3
18566,2017,12,27,18,9,59,-20.1679,-44.36861,0,-3
18567,2017,12,27,18,9,59,-20.04836,-44.5461,0,-3
18643,2017,12,27,19,10,2,-20.36185,-44.40121,0,3
18648,2017,12,27,19,10,6,-19.86654,-44.64141,0,-3
18707,2017,12,27,19,11,41,-20.36801,-44.47296,0,3
18711,2017,12,27,19,11,44,-19.75749,-44.62533,0,3
18745,2017,12,27,19,12,15,-19.86219,-44.64698,0,-3
18827,2017,12,27,19,13,24,-19.89712,-44.64782,0,-3
18872,2017,12,27,19,13,8,-19.91133,-44.61475,0,-3
18940,2017,12,27,19,14,6,-19.66701,-44.65482,0,3
18970,2017,12,27,19,15,31,-19.85759,-44.64648,0,-3
19223,2017,12,27,19,18,44,-19.84281,-44.60589,0,3
19441,2017,12,27,19,21,18,-19.70539,-44.56136,0,3
19641,2017,12,27,19,23,31,-19.63527,-44.63807,0,3
19679,2017,12,27,19,23,44,-19.64257,-44.56195,0,3
19885,2017,12,27,19,25,56,-19.67581,-44.64877,0,3
19901,2017,12,27,19,26,11,-20.34252,-44.32364,0,3
20114,2017,12,27,19,28,30,-19.64037,-44.51149,0,3
20264,2017,12,27,19,29,8,-19.70606,-44.62262,0,-3
20338,2017,12,27,19,30,6,-20.24202,-44.54016,0,3
20366,2017,12,27,19,31,15,-19.86987,-44.51472,0,3
20387,2017,12,27,19,31,34,-19.76006,-44.6178,0,3
20447,2017,12,27,19,32,14,-19.87682,-44.64502,0,3
20458,2017,12,27,19,32,17,-19.70562,-44.63696,0,-3
20487,2017,12,27,19,32,40,-19.67064,-44.64884,0,3
20770,2017,12,27,19,35,59,-20.19434,-44.52264,0,-3
20800,2017,12,27,19,36,21,-19.70297,-44.57454,0,3
20860,2017,12,27,19,36,2,-19.67433,-44.66868,0,3
20902,2017,12,27,19,37,34,-19.65437,-44.60297,0,3
20949,2017,12,27,19,37,3,-19.66653,-44.56184,0,3
21055,2017,12,27,19,39,10,-19.65887,-44.61115,0,3
21091,2017,12,27,19,39,40,-19.79322,-44.61524,0,3
21172,2017,12,27,19,40,40,-19.7664,-44.64266,0,3
21201,2017,12,27,19,40,3,-19.72784,-44.47372,0,3
21202,2017,12,27,19,40,4,-19.57731,-44.61509,0,3
21204,2017,12,27,19,40,4,-19.71451,-44.62595,0,3
21414,2017,12,27,19,43,27,-19.66038,-44.60337,0,3
21484,2017,12,27,19,44,30,-19.69127,-44.61583,0,3
21550,2017,12,27,19,45,26,-19.69804,-44.57838,0,3
21604,2017,12,27,19,46,10,-19.68622,-44.56692,0,3
21629,2017,12,27,19,46,31,-19.72698,-44.66019,0,3
21730,2017,12,27,19,47,49,-19.65176,-44.56997,0,3
21881,2017,12,27,19,49,39,-19.60443,-44.65623,0,3
21920,2017,12,27,19,50,12,-19.76842,-44.6375,0,3
22011,2017,12,27,19,50,6,-19.66137,-44.53614,0,3
22062,2017,12,27,19,51,33,-19.65761,-44.5992,0,3
22179,2017,12,27,19,52,48,-20.0535,-44.65044,0,3
22243,2017,12,27,19,53,35,-19.5856,-44.6678,0,3
22282,2017,12,27,19,54,11,-19.57649,-44.63844,0,3
22530,2017,12,27,19,57,35,-19.62292,-44.59247,0,3
22574,2017,12,27,19,57,4,-19.62473,-44.62773,0,3
22644,2017,12,27,19,58,45,-19.64264,-44.63033,0,3
22722,2017,12,27,19,59,42,-19.61134,-44.64858,0,3
22801,2017,12,27,19,0,54,-20.19211,-44.31965,0,-3
23010,2017,12,27,19,3,0,-20.15485,-44.1769,0,3
23084,2017,12,27,19,4,3,-19.92036,-44.61298,0,-3
23699,2017,12,27,20,13,44,-19.76253,-44.59312,0,3
24425,2017,12,27,20,23,42,-19.63064,-44.4442,0,3
24842,2017,12,27,20,30,18,-19.95707,-44.57829,0,3
25219,2017,12,27,20,37,27,-19.69984,-44.49499,0,3
25347,2017,12,27,20,39,31,-19.7206,-44.59875,0,3
25804,2017,12,27,20,47,15,-19.63128,-44.52605,0,3
26742,2017,12,27,20,1,6,-19.62414,-44.663,0,3
26747,2017,12,27,20,1,7,-19.67364,-44.6094,0,3
27302,2017,12,27,20,9,23,-19.60605,-44.59901,0,3
27337,2017,12,27,20,9,50,-19.65458,-44.59625,0,3
27342,2017,12,27,20,9,52,-19.60542,-44.59059,0,3
679,2017,12,30,11,13,25,-20.05829,-44.55363,0,3
696,2017,12,30,11,15,31,-20.07747,-44.58785,0,-3
707,2017,12,30,11,16,20,-20.11882,-44.51487,0,-3
721,2017,12,30,11,17,55,-20.11103,-44.52343,0,3
741,2017,12,30,11,19,26,-20.20646,-44.45684,0,3
749,2017,12,30,11,19,4,-20.13304,-44.6114,0,3
789,2017,12,30,11,23,2,-20.09208,-44.56467,0,-3
845,2017,12,30,11,29,19,-20.11974,-44.43285,0,-3
1015,2017,12,30,11,43,12,-20.33946,-44.26073,0,-3
1038,2017,12,30,11,44,23,-20.30456,-44.31736,0,-3
1182,2017,12,30,11,53,54,-20.34309,-44.27838,0,3
2095,2017,12,30,12,0,23,-20.28354,-44.227,0,3
2162,2017,12,30,12,5,24,-20.34351,-44.25001,0,3
3250,2017,12,30,13,53,45,-20.06794,-44.33949,0,3
6038,2017,12,30,15,17,37,-19.90525,-43.72609,0,-3
6204,2017,12,30,15,23,20,-20.00935,-43.803,0,-3
6410,2017,12,30,15,31,35,-19.93857,-43.69167,0,-3
6927,2017,12,30,15,50,47,-19.67117,-44.10095,0,3
7039,2017,12,30,15,54,37,-19.77891,-44.41139,0,-3
7747,2017,12,30,16,12,17,-19.92903,-44.63221,0,3
7750,2017,12,30,16,12,19,-19.81976,-44.37178,0,3
7792,2017,12,30,16,13,42,-19.52173,-44.30293,0,-3
8212,2017,12,30,16,27,31,-19.69412,-44.28736,0,3
8241,2017,12,30,16,28,51,-19.58941,-44.20985,0,3
8250,2017,12,30,16,29,12,-19.83759,-44.30939,0,3
8460,2017,12,30,16,36,7,-19.98942,-43.85471,0,-3
8485,2017,12,30,16,37,54,-19.96319,-44.02764,0,-3
8531,2017,12,30,16,39,27,-19.61011,-43.95586,0,3
8639,2017,12,30,16,43,16,-19.94497,-43.89767,0,-3
8822,2017,12,30,16,48,6,-19.73236,-43.91019,0,-3
8828,2017,12,30,16,49,19,-19.65767,-44.05204,0,-3
8850,2017,12,30,16,49,8,-19.56315,-44.20114,0,3
8932,2017,12,30,16,52,58,-19.72945,-44.19717,0,3
8969,2017,12,30,16,54,12,-19.90515,-43.99126,0,3
9123,2017,12,30,16,58,40,-19.71455,-43.75142,0,3
9153,2017,12,30,16,59,19,-19.91377,-44.0587,0,-3
9178,2017,12,30,16,59,3,-19.94815,-43.99543,0,3
9335,2017,12,30,16,5,26,-19.83496,-44.27645,0,-3
9415,2017,12,30,16,7,42,-19.79244,-44.34201,0,-3
9549,2017,12,30,17,12,51,-19.73589,-43.8754,0,3
9830,2017,12,30,17,21,39,-20.15337,-43.77462,0,-3
